date,location,description,LST_diff_1km,NDVI,NDWI,VH_gamma0,VV_gamma0
2021-05-06,field1,growing season flooding,9.991,0.065,0.07,-26.942,-17.555
2021-05-07,field1,growing season flooding,13.113,0.065,0.07,-26.942,-17.555
2021-05-08,field1,growing season flooding,13.113,0.065,0.07,-26.942,-17.555
2021-05-09,field1,growing season flooding,13.113,0.065,0.07,-24.308,-14.679
2021-05-10,field1,growing season flooding,11.55,0.065,0.07,-27.945,-17.561
2021-05-11,field1,growing season flooding,14.106,0.065,0.07,-27.945,-17.561
2021-05-12,field1,growing season flooding,10.651,0.065,0.07,-27.945,-17.561
2021-05-13,field1,growing season flooding,8.576,0.065,0.07,-27.945,-17.561
2021-05-14,field1,growing season flooding,8.222,0.125,-0.02,-27.945,-17.561
2021-05-15,field1,growing season flooding,8.222,0.125,-0.02,-27.945,-17.561
2021-05-16,field1,growing season flooding,8.222,0.125,-0.02,-27.544,-19.484
2021-05-17,field1,growing season flooding,8.013,0.125,-0.02,-27.544,-19.484
2021-05-18,field1,growing season flooding,10.52,0.125,-0.02,-27.544,-19.484
2021-05-19,field1,growing season flooding,7.859,0.174,-0.092,-27.544,-19.484
2021-05-20,field1,growing season flooding,7.859,0.174,-0.092,-27.544,-19.484
2021-05-21,field1,growing season flooding,7.859,0.174,-0.092,-25.136,-18.736
2021-05-22,field1,growing season flooding,10.845,0.174,-0.092,-27.932,-16.833
2021-05-23,field1,growing season flooding,10.845,0.174,-0.092,-27.932,-16.833
2021-05-24,field1,growing season flooding,10.845,0.174,-0.092,-27.932,-16.833
2021-05-25,field1,growing season flooding,10.845,0.174,-0.092,-27.932,-16.833
2021-05-26,field1,growing season flooding,10.704,0.174,-0.092,-27.932,-16.833
2021-05-27,field1,growing season flooding,6.975,0.174,-0.092,-27.932,-16.833
2021-05-28,field1,growing season flooding,6.975,0.174,-0.092,-20.135,-8.422
2021-07-22,field1,green,10.999,0.191,-0.643,-23.297,-19.494
2021-07-23,field1,green,10.227,0.119,-0.53,-23.297,-19.494
2021-07-24,field1,green,8.684,0.119,-0.53,-23.297,-19.494
2021-07-25,field1,green,8.684,0.119,-0.53,-23.297,-19.494
2021-07-26,field1,green,8.684,0.119,-0.53,-23.297,-19.494
2021-07-27,field1,green,8.684,0.119,-0.53,-21.814,-17.826
2021-07-28,field1,green,16.097,0.119,-0.53,-21.814,-17.826
2021-07-29,field1,green,11.891,0.119,-0.53,-21.814,-17.826
2021-07-30,field1,green,10.777,0.119,-0.53,-21.814,-17.826
2021-07-31,field1,green,10.777,0.119,-0.53,-21.814,-17.826
2021-08-01,field1,green,10.777,0.119,-0.53,-16.541,-12.194
2021-08-02,field1,green,11.07,0.311,-0.619,-16.919,-11.605
2021-08-03,field1,green,11.07,0.311,-0.619,-16.919,-11.605
2021-08-04,field1,green,16.538,0.311,-0.619,-16.919,-11.605
2021-08-05,field1,green,8.333,0.311,-0.619,-16.919,-11.605
2021-08-06,field1,green,14.582,0.311,-0.619,-16.919,-11.605
2021-08-07,field1,green,9.17,0.062,-0.288,-15.108,-10.643
2021-08-08,field1,green,10.091,0.062,-0.288,-14.681,-9.925
2021-08-09,field1,green,12.76,0.062,-0.288,-14.681,-9.925
2021-08-10,field1,green,12.76,0.062,-0.288,-14.681,-9.925
2021-08-11,field1,green,12.035,0.062,-0.288,-14.681,-9.925
2021-08-12,field1,green,8.137,0.082,-0.319,-14.681,-9.925
2021-08-13,field1,green,12.477,0.082,-0.319,-15.25,-10.595
2021-08-14,field1,green,12.477,0.082,-0.319,-15.317,-10.488
2021-08-15,field1,green,12.477,0.082,-0.319,-15.317,-10.488
2021-08-16,field1,green,8.902,0.082,-0.319,-15.317,-10.488
2021-08-17,field1,green,8.902,0.051,-0.239,-15.317,-10.488
2021-08-18,field1,green,8.902,0.051,-0.239,-15.317,-10.488
2021-08-19,field1,green,8.902,0.051,-0.239,-15.317,-10.488
2021-08-20,field1,green,16.211,0.051,-0.239,-17.139,-11.528
2021-08-21,field1,green,16.211,0.051,-0.239,-17.139,-11.528
2021-08-22,field1,green,12.041,0.24,-0.506,-17.139,-11.528
2021-08-23,field1,green,12.34,0.24,-0.506,-17.139,-11.528
2021-08-24,field1,green,11.461,0.24,-0.506,-17.139,-11.528
2021-09-23,field1,ripe/harvest (yellow),17.984,0.128,-0.365,-16.544,-11.917
2021-09-24,field1,ripe/harvest (yellow),17.984,0.128,-0.365,-16.544,-11.917
2021-09-25,field1,ripe/harvest (yellow),22.218,0.128,-0.365,-19.864,-15.596
2021-09-26,field1,ripe/harvest (yellow),14.708,0.081,-0.336,-19.864,-15.596
2021-09-27,field1,ripe/harvest (yellow),14.708,0.081,-0.336,-19.864,-15.596
2021-09-28,field1,ripe/harvest (yellow),14.708,0.081,-0.336,-19.864,-15.596
2021-09-29,field1,ripe/harvest (yellow),14.708,0.081,-0.336,-19.864,-15.596
2021-09-30,field1,ripe/harvest (yellow),27.466,0.081,-0.336,-18.798,-15.141
2021-10-01,field1,ripe/harvest (yellow),27.466,0.064,-0.324,-20.034,-15.842
2021-10-02,field1,ripe/harvest (yellow),26.934,0.064,-0.324,-20.034,-15.842
2021-10-03,field1,ripe/harvest (yellow),19.998,0.064,-0.324,-20.034,-15.842
2021-10-04,field1,ripe/harvest (yellow),19.998,0.064,-0.324,-20.034,-15.842
2021-10-05,field1,ripe/harvest (yellow),11.557,0.064,-0.324,-20.034,-15.842
2021-10-06,field1,ripe/harvest (yellow),11.557,0.064,-0.324,-20.034,-15.842
2021-10-07,field1,ripe/harvest (yellow),11.557,0.064,-0.324,-19.129,-15.291
2021-10-08,field1,ripe/harvest (yellow),11.557,0.064,-0.324,-19.129,-15.291
2021-10-09,field1,ripe/harvest (yellow),11.557,0.064,-0.324,-19.129,-15.291
2021-10-10,field1,ripe/harvest (yellow),20.929,0.064,-0.324,-19.129,-15.291
2021-10-11,field1,ripe/harvest (yellow),20.929,0.067,-0.336,-19.129,-15.291
2021-10-12,field1,ripe/harvest (yellow),8.746,0.067,-0.336,-18.223,-14.369
2021-10-13,field1,ripe/harvest (yellow),8.746,0.067,-0.336,-19.695,-15.529
2021-10-14,field1,ripe/harvest (yellow),16.484,0.067,-0.336,-19.695,-15.529
2021-10-15,field1,ripe/harvest (yellow),19.682,0.067,-0.336,-19.695,-15.529
2021-10-27,field1,fallow,16.991,0.058,-0.313,-12.938,-7.954
2021-10-28,field1,fallow,5.071,0.058,-0.313,-12.938,-7.954
2021-10-29,field1,fallow,5.071,0.058,-0.313,-12.938,-7.954
2021-10-30,field1,fallow,5.071,0.058,-0.313,-12.938,-7.954
2021-10-31,field1,fallow,4.435,0.058,-0.313,-16.675,-10.303
2021-11-01,field1,fallow,4.435,0.058,-0.313,-16.675,-10.303
2021-11-02,field1,fallow,4.435,0.058,-0.313,-16.675,-10.303
2021-11-03,field1,fallow,3.883,0.058,-0.313,-16.675,-10.303
2021-11-04,field1,fallow,2.751,0.058,-0.313,-16.675,-10.303
2021-11-05,field1,fallow,2.751,0.058,-0.313,-16.675,-10.303
2021-11-06,field1,fallow,2.751,0.058,-0.313,-16.675,-10.303
2021-11-07,field1,fallow,2.751,0.058,-0.313,-16.675,-10.303
2021-11-08,field1,fallow,0.568,0.058,-0.313,-16.675,-10.303
2021-11-09,field1,fallow,0.568,0.058,-0.313,-16.675,-10.303
2021-11-10,field1,fallow,0.568,0.015,0.06,-16.675,-10.303
2021-11-11,field1,fallow,1.78,0.015,0.06,-22.28,-16.439
2021-11-12,field1,fallow,1.78,0.015,0.06,-22.5,-15.843
2021-11-13,field1,fallow,1.78,0.015,0.06,-22.5,-15.843
2021-11-14,field1,fallow,1.78,0.015,0.06,-22.5,-15.843
2021-11-15,field1,fallow,1.78,0.015,0.06,-22.5,-15.843
2021-11-16,field1,fallow,1.78,0.015,0.06,-22.5,-15.843
2021-11-17,field1,fallow,1.78,0.015,0.06,-22.419,-17.263
2021-11-18,field1,fallow,1.78,0.015,0.06,-24.321,-16.787
2021-11-19,field1,fallow,1.78,0.015,0.06,-24.321,-16.787
2021-11-20,field1,fallow,2.048,0.054,0.102,-24.321,-16.787
2021-11-21,field1,fallow,2.642,0.054,0.102,-24.321,-16.787
2021-11-22,field1,fallow,3.041,0.054,0.102,-24.321,-16.787
2021-11-23,field1,fallow,3.041,0.054,0.102,-23.173,-17.555
2021-11-24,field1,fallow,1.534,0.054,0.102,-25.253,-16.995
2021-11-25,field1,fallow,1.534,0.054,0.102,-25.253,-16.995
2021-11-26,field1,fallow,1.534,0.054,0.102,-25.253,-16.995
2021-11-27,field1,fallow,1.534,0.054,0.102,-25.253,-16.995
2021-11-28,field1,fallow,2.87,0.054,0.102,-25.253,-16.995
2021-11-29,field1,fallow,2.991,0.054,0.102,-23.944,-20.478
2021-11-30,field1,fallow,4.136,0.054,0.102,-27.683,-22.105
2021-12-01,field1,fallow,3.505,0.054,0.102,-27.683,-22.105
2021-12-02,field1,fallow,2.163,0.054,0.102,-27.683,-22.105
2021-12-03,field1,fallow,6.556,0.054,0.102,-27.683,-22.105
2021-12-04,field1,fallow,6.556,0.054,0.102,-27.683,-22.105
2021-12-05,field1,fallow,6.556,0.054,0.102,-25.491,-22.083
2021-12-06,field1,fallow,6.556,0.054,0.102,-27.547,-22.126
2021-12-07,field1,fallow,6.556,0.054,0.102,-27.547,-22.126
2021-12-08,field1,fallow,6.556,0.054,0.102,-27.547,-22.126
2021-12-09,field1,fallow,6.556,0.054,0.102,-27.547,-22.126
2021-12-10,field1,fallow,1.398,0.034,0.098,-27.547,-22.126
2021-12-11,field1,fallow,1.398,0.034,0.098,-24.836,-21.962
2021-12-12,field1,fallow,1.398,0.034,0.098,-27.602,-19.689
2021-12-13,field1,fallow,1.398,0.034,0.098,-27.602,-19.689
2021-12-14,field1,fallow,1.398,0.034,0.098,-27.602,-19.689
2021-12-15,field1,fallow,1.398,0.034,0.098,-27.602,-19.689
2021-12-16,field1,fallow,1.398,0.034,0.098,-27.602,-19.689
2021-12-17,field1,fallow,1.169,0.034,0.098,-25.331,-18.539
2021-12-18,field1,fallow,1.169,0.034,0.098,-27.441,-21.846
2021-12-19,field1,fallow,1.169,0.034,0.098,-27.441,-21.846
2021-12-20,field1,fallow,1.169,0.034,0.098,-27.441,-21.846
2021-12-21,field1,fallow,1.169,0.034,0.098,-27.441,-21.846
2021-12-22,field1,fallow,1.169,0.034,0.098,-27.441,-21.846
2021-12-23,field1,fallow,1.169,0.034,0.098,-24.456,-15.182
2021-12-24,field1,fallow,1.169,0.034,0.098,-24.456,-15.182
2021-12-25,field1,fallow,1.169,0.034,0.098,-24.456,-15.182
2021-12-26,field1,fallow,1.169,0.034,0.098,-24.456,-15.182
2021-12-27,field1,fallow,1.169,0.034,0.098,-24.456,-15.182
2021-12-28,field1,fallow,1.169,0.034,0.098,-24.456,-15.182
2021-12-29,field1,fallow,1.169,0.034,0.098,-24.456,-15.182
2021-12-30,field1,fallow,1.169,0.034,0.098,-27.65,-20.85
2021-12-31,field1,fallow,1.169,0.034,0.098,-27.65,-20.85
2022-01-01,field1,fallow,1.169,0.034,0.098,-27.65,-20.85
2022-01-02,field1,fallow,2.705,0.034,0.098,-27.65,-20.85
2022-01-03,field1,fallow,2.705,0.034,0.098,-27.65,-20.85
2022-01-04,field1,fallow,2.705,0.034,0.098,-24.642,-15.071
2022-01-05,field1,fallow,2.705,0.034,0.098,-24.642,-15.071
2022-01-06,field1,fallow,2.705,0.034,0.098,-24.642,-15.071
2022-01-07,field1,fallow,2.705,0.034,0.098,-24.642,-15.071
2022-01-08,field1,fallow,0.116,0.034,0.098,-24.642,-15.071
2022-01-09,field1,fallow,0.779,0.034,0.227,-24.642,-15.071
2022-01-10,field1,fallow,0.779,0.034,0.227,-24.642,-15.071
2022-01-11,field1,fallow,0.779,0.034,0.227,-27.35,-21.078
2022-01-12,field1,fallow,0.779,0.034,0.227,-27.35,-21.078
2022-01-13,field1,fallow,0.779,0.034,0.227,-27.35,-21.078
2022-01-14,field1,fallow,1.597,0.032,0.179,-27.35,-21.078
2022-01-15,field1,fallow,1.597,0.032,0.179,-27.35,-21.078
2022-01-16,field1,fallow,1.597,0.032,0.179,-24.421,-21.247
2022-01-17,field1,fallow,1.597,0.032,0.179,-24.421,-21.247
2022-01-18,field1,fallow,2.645,0.032,0.179,-24.421,-21.247
2022-01-19,field1,fallow,3.683,0.03,0.116,-24.421,-21.247
2022-01-20,field1,fallow,3.973,0.03,0.116,-24.421,-21.247
2022-01-21,field1,fallow,3.973,0.03,0.116,-24.421,-21.247
2022-01-22,field1,fallow,3.973,0.03,0.116,-24.421,-21.247
2022-01-23,field1,fallow,3.063,0.03,0.116,-26.442,-20.015
2022-01-24,field1,fallow,0.2,0.039,0.087,-26.442,-20.015
2022-01-25,field1,fallow,3.173,0.039,0.087,-26.442,-20.015
2022-01-26,field1,fallow,4.905,0.039,0.087,-26.442,-20.015
2022-01-27,field1,fallow,4.078,0.039,0.087,-26.442,-20.015
2022-01-28,field1,fallow,1.742,0.039,0.087,-23.276,-17.55
2022-01-29,field1,fallow,5.459,0.021,0.017,-23.276,-17.55
2022-01-30,field1,fallow,4.332,0.021,0.017,-23.276,-17.55
2022-01-31,field1,fallow,4.332,0.021,0.017,-23.276,-17.55
2022-02-01,field1,fallow,2.319,0.021,0.017,-23.276,-17.55
2022-02-02,field1,fallow,3.904,0.021,0.017,-23.276,-17.55
2022-02-03,field1,fallow,5.207,0.021,0.017,-23.276,-17.55
2022-02-04,field1,fallow,7.795,0.021,0.017,-21.665,-12.217
2022-02-05,field1,fallow,7.795,0.021,0.017,-21.665,-12.217
2022-02-06,field1,fallow,7.842,0.021,0.017,-21.665,-12.217
2022-02-07,field1,fallow,6.799,0.021,0.017,-21.665,-12.217
2022-02-08,field1,fallow,8.299,0.032,-0.055,-21.665,-12.217
2022-02-09,field1,fallow,8.299,0.032,-0.055,-19.89,-9.41
2022-02-10,field1,fallow,9.851,0.032,-0.055,-19.89,-9.41
2022-02-11,field1,fallow,5.808,0.032,-0.055,-19.89,-9.41
2022-02-12,field1,fallow,10.698,0.032,-0.055,-19.89,-9.41
2022-02-13,field1,fallow,11.569,0.035,-0.068,-19.89,-9.41
2022-02-14,field1,fallow,11.569,0.035,-0.068,-19.89,-9.41
2022-02-15,field1,fallow,7.52,0.035,-0.068,-19.89,-9.41
2022-02-16,field1,fallow,11.48,0.035,-0.068,-20.524,-9.533
2022-02-17,field1,fallow,14.457,0.035,-0.068,-20.524,-9.533
2022-02-18,field1,fallow,14.457,0.03,-0.077,-20.524,-9.533
2022-02-19,field1,fallow,15.388,0.03,-0.077,-20.524,-9.533
2022-02-20,field1,fallow,15.388,0.03,-0.077,-20.524,-9.533
2022-02-21,field1,fallow,8.611,0.03,-0.077,-20.927,-8.674
2022-02-22,field1,fallow,12.291,0.03,-0.077,-20.927,-8.674
2022-02-23,field1,fallow,12.291,0.036,-0.104,-20.927,-8.674
2022-02-24,field1,fallow,18.471,0.036,-0.104,-20.927,-8.674
2022-02-25,field1,fallow,18.894,0.036,-0.104,-20.927,-8.674
2022-02-26,field1,fallow,18.894,0.036,-0.104,-20.927,-8.674
2022-02-27,field1,fallow,18.894,0.036,-0.104,-20.927,-8.674
2022-02-28,field1,fallow,18.894,0.015,-0.095,-23.602,-13.666
2022-03-01,field1,fallow,18.894,0.015,-0.095,-23.602,-13.666
2022-03-02,field1,fallow,18.894,0.015,-0.095,-23.602,-13.666
2022-03-03,field1,fallow,18.894,0.015,-0.095,-23.602,-13.666
2022-03-04,field1,fallow,18.894,0.015,-0.095,-23.602,-13.666
2022-03-05,field1,fallow,18.894,0.015,-0.095,-20.457,-10.153
2022-03-06,field1,fallow,21.512,0.015,-0.095,-20.457,-10.153
2022-03-07,field1,fallow,21.512,0.015,-0.095,-20.457,-10.153
2022-03-08,field1,fallow,16.29,0.015,-0.095,-20.457,-10.153
2022-03-09,field1,fallow,24.466,0.015,-0.095,-20.457,-10.153
2022-03-10,field1,fallow,14.496,0.015,-0.095,-20.457,-10.153
2022-03-11,field1,fallow,25.994,0.015,-0.095,-20.457,-10.153
2022-03-12,field1,fallow,22.848,0.015,-0.095,-26.111,-14.423
2022-03-13,field1,fallow,22.848,0.015,-0.095,-26.111,-14.423
2022-03-14,field1,fallow,22.848,0.015,-0.095,-26.111,-14.423
2022-03-15,field1,fallow,22.848,0.015,-0.095,-26.111,-14.423
2022-03-16,field1,fallow,19.706,0.015,-0.095,-26.111,-14.423
2022-03-17,field1,fallow,19.706,0.015,-0.095,-22.559,-11.764
2022-03-18,field1,fallow,14.389,0.015,-0.095,-22.559,-11.764
2022-03-19,field1,fallow,14.389,0.015,-0.095,-22.559,-11.764
2022-03-20,field1,fallow,13.501,0.027,-0.136,-22.559,-11.764
2022-03-21,field1,fallow,23.044,0.027,-0.136,-22.559,-11.764
2022-03-22,field1,fallow,17.834,0.027,-0.136,-22.559,-11.764
2022-03-23,field1,fallow,22.956,0.027,-0.136,-22.559,-11.764
2022-03-24,field1,fallow,23.02,0.027,-0.136,-25.036,-14.066
2022-03-25,field1,fallow,23.02,0.027,-0.132,-25.036,-14.066
2022-03-26,field1,fallow,26.511,0.027,-0.132,-25.036,-14.066
2022-03-27,field1,fallow,26.511,0.027,-0.132,-25.036,-14.066
2022-03-28,field1,fallow,26.511,0.027,-0.132,-25.036,-14.066
2022-03-29,field1,fallow,22.463,0.027,-0.132,-19.539,-9.675
2022-03-30,field1,fallow,22.463,0.027,-0.132,-19.539,-9.675
2022-03-31,field1,fallow,22.463,0.027,-0.132,-19.539,-9.675
2022-04-01,field1,fallow,26.784,0.027,-0.132,-19.539,-9.675
2022-04-02,field1,fallow,19.342,0.027,-0.132,-19.539,-9.675
2022-04-03,field1,fallow,19.342,0.027,-0.132,-19.539,-9.675
2022-04-04,field1,fallow,17.888,0.027,-0.132,-19.539,-9.675
2022-04-05,field1,fallow,15.241,0.027,-0.132,-19.621,-10.122
2022-04-06,field1,fallow,20.953,0.027,-0.132,-19.621,-10.122
2022-04-07,field1,fallow,25.659,0.027,-0.132,-19.621,-10.122
2022-04-08,field1,fallow,20.916,0.027,-0.132,-19.621,-10.122
2022-04-09,field1,fallow,8.611,0.023,-0.1,-19.621,-10.122
2022-04-10,field1,fallow,8.611,0.023,-0.1,-17.87,-9.95
2022-04-11,field1,fallow,8.611,0.023,-0.1,-17.87,-9.95
2022-04-12,field1,fallow,8.611,0.023,-0.1,-17.87,-9.95
2022-04-13,field1,fallow,18.74,0.023,-0.1,-17.87,-9.95
2022-04-14,field1,fallow,18.74,0.023,-0.1,-17.87,-9.95
2022-04-15,field1,fallow,15.149,0.023,-0.1,-17.87,-9.95
2022-04-16,field1,fallow,15.149,0.023,-0.1,-17.87,-9.95
2022-04-17,field1,fallow,20.203,0.023,-0.1,-19.677,-9.668
2022-04-18,field1,fallow,11.248,0.023,-0.1,-19.677,-9.668
2022-04-30,field1,growing season flooding,17.633,0.018,-0.088,-21.766,-12.017
2022-05-01,field1,growing season flooding,12.435,0.018,-0.088,-21.766,-12.017
2022-05-02,field1,growing season flooding,12.435,0.018,-0.088,-21.766,-12.017
2022-05-03,field1,growing season flooding,13.282,0.018,-0.088,-21.766,-12.017
2022-05-04,field1,growing season flooding,19.731,0.026,0.005,-24.366,-19.902
2022-05-05,field1,growing season flooding,19.731,0.026,0.005,-24.366,-19.902
2022-05-06,field1,growing season flooding,19.731,0.026,0.005,-24.366,-19.902
2022-05-07,field1,growing season flooding,19.731,0.026,0.005,-24.366,-19.902
2022-05-08,field1,growing season flooding,19.731,0.026,0.005,-24.366,-19.902
2022-05-09,field1,growing season flooding,19.731,0.026,0.005,-24.366,-19.902
2022-05-10,field1,growing season flooding,19.731,0.026,0.005,-24.366,-19.902
2022-05-11,field1,growing season flooding,17.236,0.026,0.005,-27.574,-18.829
2022-05-12,field1,growing season flooding,17.236,0.026,0.005,-27.574,-18.829
2022-05-13,field1,growing season flooding,15.565,0.026,0.005,-27.574,-18.829
2022-05-14,field1,growing season flooding,15.565,0.025,0.029,-27.574,-18.829
2022-05-15,field1,growing season flooding,12.728,0.025,0.029,-27.574,-18.829
2022-05-16,field1,growing season flooding,2.95,0.025,0.029,-25.101,-17.479
2022-05-17,field1,growing season flooding,13.022,0.025,0.029,-25.101,-17.479
2022-05-18,field1,growing season flooding,4.492,0.025,0.029,-25.101,-17.479
2022-05-19,field1,growing season flooding,4.492,0.034,-0.002,-25.101,-17.479
2022-05-20,field1,growing season flooding,10.667,0.034,-0.002,-25.101,-17.479
2022-05-21,field1,growing season flooding,12.378,0.034,-0.002,-25.101,-17.479
2022-05-22,field1,growing season flooding,12.378,0.034,-0.002,-25.101,-17.479
2022-05-23,field1,growing season flooding,12.378,0.034,-0.002,-27.966,-20.73
2022-05-24,field1,growing season flooding,12.378,0.058,-0.028,-27.966,-20.73
2022-05-25,field1,growing season flooding,12.378,0.058,-0.028,-27.966,-20.73
2022-05-26,field1,growing season flooding,12.378,0.058,-0.028,-27.966,-20.73
2022-05-27,field1,growing season flooding,12.378,0.058,-0.028,-27.966,-20.73
2022-05-28,field1,growing season flooding,12.378,0.058,-0.028,-27.966,-20.73
2022-05-29,field1,growing season flooding,12.378,0.078,-0.077,-27.966,-20.73
2022-05-30,field1,growing season flooding,7.735,0.078,-0.077,-27.966,-20.73
2022-05-31,field1,growing season flooding,7.735,0.078,-0.077,-27.966,-20.73
2022-06-01,field1,growing season flooding,7.735,0.078,-0.077,-27.966,-20.73
2022-08-17,field1,green,14.228,0.152,-0.451,-14.638,-9.898
2022-08-18,field1,green,13.817,0.152,-0.451,-14.638,-9.898
2022-08-19,field1,green,12.423,0.152,-0.451,-14.638,-9.898
2022-08-20,field1,green,14.79,0.152,-0.451,-14.212,-9.87
2022-08-21,field1,green,11.545,0.152,-0.451,-14.212,-9.87
2022-08-22,field1,green,11.545,0.158,-0.415,-14.212,-9.87
2022-08-23,field1,green,12.662,0.158,-0.415,-14.212,-9.87
2022-08-24,field1,green,12.662,0.158,-0.415,-14.212,-9.87
2022-08-25,field1,green,14.937,0.158,-0.415,-14.212,-9.87
2022-08-26,field1,green,12.518,0.158,-0.415,-14.212,-9.87
2022-08-27,field1,green,13.976,0.163,-0.42,-14.751,-10.182
2022-08-28,field1,green,13.976,0.163,-0.42,-14.751,-10.182
2022-08-29,field1,green,12.19,0.163,-0.42,-14.751,-10.182
2022-08-30,field1,green,12.728,0.163,-0.42,-14.751,-10.182
2022-08-31,field1,green,13.513,0.163,-0.42,-14.751,-10.182
2022-09-01,field1,green,15.085,0.162,-0.403,-15.311,-10.688
2022-09-02,field1,green,15.085,0.162,-0.403,-15.311,-10.688
2022-09-03,field1,green,13.443,0.162,-0.403,-15.311,-10.688
2022-09-04,field1,green,18.632,0.162,-0.403,-15.311,-10.688
2022-09-05,field1,green,18.632,0.162,-0.403,-15.311,-10.688
2022-09-06,field1,green,13.363,0.14,-0.376,-15.311,-10.688
2022-09-07,field1,green,13.363,0.14,-0.376,-15.311,-10.688
2022-09-08,field1,green,13.363,0.14,-0.376,-15.792,-11.013
2022-09-09,field1,green,8.133,0.14,-0.376,-15.792,-11.013
2022-09-10,field1,green,8.133,0.14,-0.376,-15.792,-11.013
2022-09-11,field1,green,8.133,0.14,-0.376,-15.792,-11.013
2022-09-12,field1,green,8.133,0.14,-0.376,-15.792,-11.013
2022-09-13,field1,green,8.133,0.14,-0.376,-15.908,-11.164
2022-09-14,field1,green,8.133,0.14,-0.376,-15.908,-11.164
2022-09-15,field1,green,17.991,0.14,-0.376,-15.908,-11.164
2022-09-16,field1,green,17.991,0.16,-0.362,-15.908,-11.164
2022-09-17,field1,green,17.991,0.16,-0.362,-15.908,-11.164
2022-09-18,field1,green,17.991,0.16,-0.362,-15.908,-11.164
2022-09-19,field1,green,17.991,0.16,-0.362,-15.908,-11.164
2022-09-20,field1,green,17.991,0.16,-0.362,-13.543,-9.399
2022-09-21,field1,green,17.991,0.16,-0.362,-13.543,-9.399
2022-09-22,field1,green,15.068,0.16,-0.362,-13.543,-9.399
2022-09-23,field1,green,15.068,0.16,-0.362,-13.543,-9.399
2022-09-24,field1,green,17.303,0.16,-0.362,-13.543,-9.399
2022-10-07,field1,ripe/harvest (yellow),19.867,0.09,-0.268,-15.426,-10.947
2022-10-08,field1,ripe/harvest (yellow),22.264,0.09,-0.268,-15.426,-10.947
2022-10-09,field1,ripe/harvest (yellow),21.746,0.09,-0.268,-15.426,-10.947
2022-10-10,field1,ripe/harvest (yellow),21.746,0.09,-0.268,-15.426,-10.947
2022-10-11,field1,ripe/harvest (yellow),21.746,0.049,-0.218,-15.426,-10.947
2022-10-12,field1,ripe/harvest (yellow),21.746,0.049,-0.218,-15.426,-10.947
2022-10-13,field1,ripe/harvest (yellow),21.746,0.049,-0.218,-15.426,-10.947
2022-10-14,field1,ripe/harvest (yellow),21.746,0.049,-0.218,-16.805,-11.946
2022-10-15,field1,ripe/harvest (yellow),21.746,0.049,-0.218,-16.805,-11.946
2022-10-16,field1,ripe/harvest (yellow),21.746,0.037,-0.195,-16.805,-11.946
2022-10-17,field1,ripe/harvest (yellow),21.746,0.037,-0.195,-16.805,-11.946
2022-10-18,field1,ripe/harvest (yellow),21.746,0.037,-0.195,-16.805,-11.946
